nama_tempat,user,review,rating
Uluru,Diana Couper,"I loved the fact that we could experience the magnitude of this beautiful icon.... i felt at peace and am glad we made the trip,",5
Uluru,LJ Gervasoni,"One of my favourite places - many moods, geology, wildlife, indigenous culture, rock art.",5
Uluru,Cynthia Kloprogge,Beautiful place. Great walk. Make sure to take plenty of water and sunscreen,5
Uluru,Harry C,This place is just mesmerising. You really feel connected to the land. Best is to hear stories from the locals and walk around the rock. At night when the sky is clear the view is like you would have never seen with stars on all horizons. A must visit place.,5
Uluru,Jacinta Richardson,"The colour contrasts of the land for miles is astounding. Orange sands give way to pink then red. The trees change as do the grasses. Then you see first Kata Tjuka (coming from the West) on the horizon like someone has just pasted it there, …",5
Uluru,Michael Woods,"Having visited Uluru - Kata Tjuta National Park back in the 1980's, my return visit recently, was just as memorial. The beautiful sunset glistening over the rock, changing colours, then the morning rain falling on the rock.",5
Uluru,Jake Steinerman,"A beautiful, sacred place. Make sure to do the free guided Mala Walk at 10am every day! The guides teach you about Uluru, and why it is so sacred to the Ananga people.",5
Uluru,Paul C,"A well run park that heavily involves the Indigenous people in the area with its upkeep. There are plenty of tours from nearby resorts if you're in the mood for a guided tour. Obviously Uluru is the main attraction here, but make sure you …",5
Uluru,Farah H,Amazing place ! We have learned a lot about the aboriginal story. The landscapes and wals are very nice.,5
Uluru,Alana,Amazing place! Highly recommend trekking Kata Tjuta. My favourite walk in all of the red centre,5
Uluru,Izzy,Uluru at sunrise is a sight that everyone should see at least once in their lifetime. We were on a tour to Kata Tjuta and from the viewing platform the vision of Uluru was stunning! We were staying at Yulara for only 4 days but this was the highlight of our trip. Highly recommended.,5
Uluru,Raj Sharma,Beautiful Sunset and Sunrise experience in Southern Winter,5
Uluru,Brandon Lives,Extraordinary place. It should be on everyone's bucket list. Set yourself a pre-dawn alarm and watch the sun rise next to Uluru for an experience that is unreal.,5
Uluru,Josie Hamnett,"Such an amazing, iconic place, be respectful.
Buy a fly net and do wear it. Take plenty of water.
Try to visit at sunset.",5
Uluru,David Watts,A must see. Great place full of things to do. Great walks. Lost of information and historical sites.,5
Uluru,Iso Van Dyk,"Fantastic National Park; great facilities such as picnic areas, well maintained pathways & toilets. The sceneries are absolutely worth the travel distances. The Staff are very friendly.",5
Uluru,Laura Vazquez,Definitely a must see!! And don't forget to walk around the base of the rock!,5
Uluru,Stefan van den Boom,"Magical place and a must-visit when you're in Australia. Uluru is stunning from every angle. The free ranger-guided Mala walk is highly recommended to better understand the culture of the Anangu people. That said, I found Kata Tjuta even more beautiful. Make sure to spend sufficient time there. Breathtaking landscapes!",5
Uluru,Brandon Hockley,"Brilliant, photos don’t do it justice",5
Uluru,Nalini Kannan,"Really great park, add this to Ur wishlist. Suitable for nature lovers. The place is very accessible and affordable. Great place for picnic . It's pet friendly. Kids will enjoy. Great place for offloading",5
Uluru,John Till,"From a retired paramedic’s perspective, and after numerous attempts by me to fix this problem, I rate Uluru-Kata Tjuta National Park (UKTNP) as deserving only one star. Here is why: …",Unknown
Uluru,Irfan Choudhry,"If you haven't done it, you are yet to be born.

We did on motorcycles and was an amazing experience. Sunrise, sunset, stars, …",5
Uluru,Elizabeth Moran,Amazing tourist spot to visit in Australia where cultural and history can be experienced to the fullest as well as seeing how it has become a strong landmark amongst Australians.,5
Uluru,Christina Logan,Sounds of Silence dinner made it worth the trip.  2 days max to hike 1 day at Uluru and do the dinner. Hike Kata Tjuta the next morning and then fly out.  Winter is the best time to visit to avoid high temps and flies.,4
Uluru,Carlos Yepez,"A spectacular, spiritual place. You can feel it, take one of the hikes. Do it early before 11:00hrs, otherwise the extreme heat will beat you up.",5
Uluru,Natasha Younger,"I found Uluru to be: a place of beauty, rawness, awe, nature, respect, sacredness, stillness, laughter and life. Have an amazing time and remember to only leave footprints. This is an incredible space to explore.",5
Uluru,Aubrey,I'm just saying I'm ain't no tourist. I live here.,5
Uluru,Amalthea T,"No words can describe the astonishing beauty of this place. I went there three times already and I want to keep going.
The red rocks seem curved with mistical sounds, the atmosphere is surreal, echos …",5
Uluru,Doug Nichols,"Such an incredible place.
A picture is worth a thousand words!",5
Uluru,Warren Brading,"Beautiful and stunning. The heat is incredibly and the flies are unbearable, you may look silly but wear a net to keep them off your face. Get up early and get there before the heat gets to bad.",5
Uluru,colin green,"I would encourage all Aussies to visit Uluru, The Olgas and Kings Canyon
While you can
Hard to beat",5
Uluru,Angela Mabee,"Stunning nature,  straight forward to get around;  great for a hike, a bike ride or just drive.",4
Uluru,Papri Bhowmick,The view is amazing for both Uluru and Mt oglas.,5
Uluru,Dorothy Reddick,"Great area to visit, but I cannot see why but there is such be a rush to climb Uluru. It is such a beautiful rock and should be seen for what is a sacred area for the aboriginals",5
Uluru,Richard Bleier,"Walked the base this morning, the track is well marked. Take drinking water with you and plan your walk around the weather conditions. If it is summer I would suggest you need the walk to be completed before 11am.",5
Uluru,Melissa Tuffley (Nutri),Amazing and huge - so worthwhile visiting.,5
Uluru,賴融（Ron）,"It’s very spectacular, you must been here or you can’t said you have been Australian.",5
Uluru,Ronald F.,"My favourite place in Australia.
Everyone should go there.
Is just magical 🙌🏼 …",5
Uluru,IGuideU,"Fortunate to have the opportunity to travel here a few times. Incredible landscape, spiritually rich and culturally significant. An Australian must.",5
Uluru,Stanislas T,"Uluṟu has to be seen once in a lifetime, at least. A majestic place right at the center of Australia's map and heart. You will feel the deep connection to the earth aboriginal people cherish. I prefer to visit in winter as the colder climate allows for longer and less tiring walks.",5
Uluru,Mark Taylor,"Glad I went there twice in the 1980s and 90s, and climbed to the top for a fantastic view of the bush and the Olgas.
However, it's an absolute joke that the public are not allowed to do that any …",Unknown
Uluru,Yangchen Lhamo,"A relaxing and scenic walk with breathtaking views. The area had clean facilities, including restrooms and water stations and the surroundings were impressive.",5
Uluru,W Y,"Its beauty is beyond description. As soon as I saw it in person, I suddenly understood why it is a world-class wonder.",5
Uluru,MR96,"Deep in the heart of Australia's Red Centre, Uluru, is one of the most photographed natural wonders in the country. The striking red monolith forms the centerpiece of Uluru-Kata Tjuta National Park, a World Heritage Area jointly managed by Parks Australia and the traditional landowners, the Aṉangu people.",5
Uluru,Chris Rinke,Awesome as you can hike into the gorge and between the rock formations - it's actually better than hiking around Uluru!,4
Uluru,Sam Jackson,Amazing. You need to visit this Spiritual and Magical place to see and feel it for yourself.,5
Uluru,Afraim Hossain Howlader,"This place is something else if you really like the dark stary atmosphere at the night.. and at daytime you will the reddish everywhere feels like mars..
Really amazing place to spend holidays and explore",5
Uluru,Donash Lama,"This place is truly remarkable, offering a breathtaking experience for anyone who visits. Its beauty is so extraordinary that it feels like a slice of heaven on earth, making it an unforgettable destination.",5
Uluru,Laurie Alessio,The four hour walk around the base of Uluru was spectacular.,5
Uluru,.Rachel .L,"Warm, beautiful and absolutely bucket list material. Do it at least once.",5
Uluru,nandita m,One of the best places to visit in Australia,5
Uluru,Jenny Oneill,"The weather is nice . The spirit of adventure is high. A happy, magical, culturally rich place in the heart of  Australia.",5
Uluru,Hagen Dufner,"It's an amazing place where you have to be once in a lifetime, although it's quite expensive to stay a few days.
If possible take a helicopter flight at sunset or sunrise. …",5
Uluru,Katherine Lynch,Amazing hike and gorgeous spiritual place to visit x,5
Uluru,Peter Creeden,We loved our time in the national park. We strongly recommend the insightful Mala walk that was hosted by James the local guide and ranger. James’s skill and patience in handling the unique …,5
Uluru,Lawrence Sahayam,What a wonderful God we serve in creating Uluru Kata Tjuta National Park. It's a adventure we all must encounter in seeing this NT sites. It's made possible by faithful Staff that manage this world class journey.,4
Uluru,Mel Caldwell,Amazing experience. You have to go if you get the chance. Our tour with WayOutback was awesome,5
Uluru,Don Williams,"Definitely worth a visit. There has been a lot of negative publicity following closure of the climb up the rock. Ignore it. This is a really special place to visit. The rock itself is awe-inspiring,  the whole region is beautiful.  Spend a …",5
Uluru,Amanda B,This place is amazing! I only wish I'd had enough time to explore the whole park.,5
Uluru,Sue Dixon,Loved my visit the changing colours of the rock are amazing,5
Uluru,Peter Thompson,"One of the top tourist destinations in Australia , can't wait to go back",5
Uluru,Isabella Diana,"I'm rating it one star because of the extremely poor management. The woman at the entrance provided us with a map that was useless, illegible, and misleading. We drove in circles around the seemingly endless roundabouts with no proper …",Unknown
Uluru,Morgan Marks,"A must-see in Australia. It was an absolutely  incredible experience. Visit the cultural centre and hike around as much as possible, ideally before the noon hour.",5
Uluru,Keith Wisdom,Great place to explore the amazing natural beauty of Australia!,5
Uluru,laurelle richter,A must see for all Australians. A cultural and educational experience!,5
Uluru,Monika Čyplys,"Great!! If you came to Australia, but haven't visit Uluru and Kata Tjuta, you haven't been to Australia :)",5
Uluru,James Chen,A beautiful place to be!,5
Uluru,Alex Springer,Good to see,5
Uluru,Chris Glasson,Big rock and the olgars $3 for a cup of hot water thow at curtain springs nt RIP off,5
Uluru,Marek W,Really amazing and magical place. Definitely must see in Australia,5
Uluru,Jan Henderson,Must see. The beautiful Uluru. Nice hike around,5
Uluru,John Bell,"Lots to see, so much first nation culture. 👌👌 …",5
Uluru,Ugyen Dorji,Sacred and amazing place,5
Uluru,lotus s,Fantastic once in a lifetime experience. Respect the environment and you will be rewarded.,5
Uluru,Tuan Tatt Khor,Clean with reasonable prices 1 stop bakery ingredients supplies,5
Uluru,Patrick DiLoreto,Absolutely amazing experience. Must see in Australia!,5
Uluru,C Zhao,Breathtaking view and must see in your life!,5
Uluru,Micheal Colvin,"I found this an eye opener to both the Australian landscape and the Aboriginal history.
Would recommend it to anybody",5
Uluru,Bharath S,Beautiful and must visit Australian indigenous site,5
Uluru,Yanhan Tho,Pictures can't express the grandeur and beauty of this place. A definite must to visit in your lifetime.,5
Uluru,Tony Healey,"It's quite an expensive trip but worth it as the natural beauty of the park, Uluru and Kata Tjuta are well worth it.",5
Uluru,Dianne Wilson,Fabulous scenery. Everyone should visit Uluru/Kata-Tjuta National Park.,5
Uluru,Lisa Cham,A beautiful jewel of Australia is well worth the effort to visit. Lovely accommodation nearby which is family friendly. Tour guides are very informative and knowledgeable. There is plenty of space for Vlogging and photography.,5
Uluru,Anna Pampanella,Loved Uluṟu blew my mind amazing myst see,5
Uluru,Joanne Cleveland,"Disappointing, to touristy in every way not enough Aboriginal input on the area, not one Aboriginal guide working, no Aboriginal rangers in the Park, I came for a cultural experience and couldn't find one. Asians, Fijians, Italians, you …",3
Uluru,Jim Masterton,Add this to your bucket list it's a must do the sunrise and sunsets are amazing.,5
Uluru,Barefoot Centipede,Breathtaking sceneries supported by excellent trecking trails,5
Uluru,Justin Webster,Great place to visit with the family. Amazing sites,5
Uluru,Alvin Lim,Better walking track and magnificent view... lots more to enjoy and closer to the rock.,5
Uluru,Stephen Gillies,just amazing. go. book your flights right now.,5
Uluru,Steve Bedford,"It's Uluru, the park is really well run. Pity there's no camping but it is a sacred place so fair enough.",5
Uluru,Rully Febrian,Just OK .. I hate it Flys,4
Uluru,Bob Allen,All Australians should visit this place at least once if possible,5
Uluru,Brad Mayall,Awesome scenery. Did the Valley of the Winds walk. Take water and enjoy all around.,5
Uluru,Jonathan Steffanoni,Familiar yet elusive... this place has a presence which feels too important to understand.,5
Uluru,MSPS Adelaide Printing,amazing! breath taking moment when u walk the trail up the mountain,5
Uluru,Jesper,The Red Centre is absolutely Amazing. You have to there to see it yourself how red Uluru turns into at sunset.,5
Uluru,Vítor Fonseca de Melo,"It is a unique experience in life, where no photo can capture what our eyes can see. The snake head shapes as well as the power of such an important aboriginal sacred place, among a beautiful walk make this place a must go in Australia.",5
Uluru,Steve Berente,Love Uluru so much 💓 💗 💖 Straya 22 Outback Adventure Ride …,5
Uluru,Ronja S,"A very special, sacred place. Privileged to go on the free ranger-guided Mala-walk and learn about Uluru as scripture",5
Uluru,reinder genuit,"Beautiful only that terrible Segways they disturb the peace and quietness in the park.
Let people walk again 😛 …",5
Uluru,miles spencer-shaw,Essentially a large red rock which is completely owned and dominated by squadron after squadron of flies. Great place if you dig flies. Did I mention the flies?,5
Uluru,Craig Douglas,What can you say it's a rock,4
Uluru,Tony Fowler,"Stunning, spiritual, sacred....a true natural wonder of the world.",5
Uluru,Andrew Mansfield,Everyone must come & see this. If you dont your not a true ausy,5
Uluru,Juergen Schmitz,If possible I would give 10 points for this place. An absolute MUST although expensive and cold in winter. The pictures speak for themselves.,5
Uluru,sarah vogel,I have wanted to see Uluru for 50 years. Amazing story of the endurance of the people of the Great Red Center.,5
Uluru,Christine Brightmore,"Spectacular area, surprisingly green unfortunately the flies were in abundance.",4
Uluru,Rob Tibbett,Amazing at all times of the day. The walk around the base is good but tiring given the loose walking surface. Half the walk is close to the rock which is fantastic. The rest a fair distance out which became boring after an hour of so so walking. Hire bikes $60 ea for 4 hours. No aboriginal guides or rangers to be seen. Disappointing.,3
Uluru,Bradley M,Great place loved every second of it,5
Uluru,g m,Breathtaking.  Amazing place to visit and ride a bike.  You definitely need a fly net over your face!,5
Uluru,Jaelen Hawkins,Since when was the buff big animals that stand on there hind legs and kick you? A local said they where kangaroos. What as re kangaroos? …,3
Uluru,Ritu Thomas,A picturesque place.Calm and tranquil place. Best place to immerse yourself with the beauty of nature.,5
Uluru,Gian Domenico Aresu,Amazing. Impossible come in Australia and don't go to visit it.,5
Uluru,Lisé,"This is a bucket list must do experience. Uluru is just amazing, stunning, mysterious and awe inspiring. I've visited 4 times now and every time the desert, the rocks, everything leaves me with a sense of calm and belonging. Do the base …",5
Uluru,PP MIAO,"Absolutely awesome.25 for each.
Amazing place with stunning environment. So many facets of the rock to look at and enjoy. …",5
Uluru,Stephanie Dion,Absolutely beautiful national park. We did all the walks and they were all amazing. Make sure to leave early to avoid too much heat. Also please be mindful of the aboriginals as this is their land and so please respect the no pictured signs when indicated.,5
Uluru,Brendan Greenhalgh,"Incredible views of Uluru, lovely drive around the rock plus the carparks for the walks. Toilets in some places but not all, need a parks pass to get in. Roads can be flooded if there's been heavy rain.",5
Uluru,C,"All my respect for this sacred place of people Anangu. I did not climb it. I saw the beautiful sunrises and I heard their silence many times very far from roads. I found the plants and animals that live further, near the morning and night …",5
Uluru,Ryan,"Uluru is a truly breathtaking natural landmark that is an absolute must-visit for anyone visiting Australia. The massive sandstone formation rises dramatically from the surrounding desert landscape, and its unique shape and color change …",5
Uluru,Leah May,"Wonderful views! An easy hike for most, some hard hills because it gets steep. Steps are made of rock so not even flooring. Totally worth the long walk and to go in the morning. Stay away from the edges and read the signs! Try and get peace and quiet in the garden it's just great!",5
Uluru,Yanni,"Uluṟu-Kata Tjuṯa National Park, located in the Northern Territory of Australia, is a place of awe-inspiring natural beauty and cultural significance. Let me share some fascinating details about this remarkable park: …",5
Uluru,Gaye Preece,"Had to buy 3 day pass, only spent a couple of hours there. The cultural centre was a let down. Was expecting an educational experience. I think a lot more could be done to engage people. Maybe tactile experoences?",2
Uluru,Andrew Craddock,"Awesome tracks around Kata Tjuta. Be careful on the hot days and being plenty of water. Some of the tracks are quite steep but the views are spectacular. We went with 3 adults and 5 kids, youngest was 4. Probably a little too young. He spent half the 7.6km Valley of the Winds on my back which really hurt. Well worth checking out!",5
Uluru,christas69,Great the size of rocks amazing lovely views,5
Uluru,Tassie Adventures,Every Australian should see it at least once in there life,5
Uluru,Jose Down Under,"$ 25 per person to enter the park, this is a great place to visit.",5
Uluru,Prabal Chatterjee,A long awaited visit to the heart of Australia.....this was a moment to savour. The Uluru is everything I had imagined it would be and more. The longish 3 hours flight was worth it.The desert gardens hotel is well equipped for a comfortable …,5
Uluru,Michael Milligan,Words cannot describe how beautiful and majestic this area is. Will be back! #shitboxrally,5
Uluru,Dan (戴麒龍),"Magnificent, a wonder of the natural world and a place to be respected.  Look closely as there is a lot to take in here, ancient and beautiful.  Walking around this monolith you'll find rock paintings done by people thousands of years ago.  It's a truly surprising place to visit.",5
Uluru,Bryce Hill,"It's pretty cool, didn't get to climb it and sucks they're getting rid of it. People say you need multiple days to do the rock but you really only need one. The sunset makes up for those downfalls though, however if you live in North America you might want to save your money by going to the Grand canyon as it is a prettier rock.",4
Uluru,dodge and plymouth parts australia,"We walked around the rock Great place, but pace yourself
It's a long walk. Lots to see in the park like the Olga's as well. If your a walker or explorer then this park is for you. Take plenty of drinks and walking …",4
Uluru,Timothy Soesman,"It’s Uluṟu, what else can be said. Highly recommend everyone see it at least once!",5
Uluru,Ash James Farmer,Fantastic experience. Beware of the flies.. they are literally everywhere.,5
Uluru,Che Kumar,"Incredible, much more than a rock, especially when you get up close to it. So much more details, waterholes, paintings and aboriginal history to it. The rock definitely holds a special energy and is one of a kind. The nearby Olga's are just as special. Highly recommended. A true wonder of the world. Looks amazing whatever the weather.",5
Uluru,Alex Shnayder,"Stunning views, interesting, friendly tours. Loved to be there",5
Uluru,Andreas Michael,"Amazing, almost i.possible to leave this magic place",5
Uluru,Matt Baker,Just a monumental place to be. Sacred and humbling,5
Uluru,Gilbert 擠耳,the most Amazing rock in the world,5
Uluru,John Pellarini,Magic place. One of the many wonders of central Australia.,5
Uluru,Graham Wilmott,Amazing place to visit. I also highly recommend the Segway tours (Matt was an amazing guide),5
Uluru,Mark Madden,"The best, most diverse national park in Australia",5
Uluru,Clare Hickey,Needs a toilet halfway around Uluru if you are walking. Otherwise very majestic and 5/5,5
Uluru,Carl Conquilla,Great park for the sacred site. There was a campground where we could stop in because we arrived really late at night and they let us put up our tent on the grass which was very nice of them. The view is great but you have to be respectful of the signs when taking photos and walking around.,5
Uluru,Gary Beck,In our opinion this is more interesting than Uluru itself. We witnessed both sunrise and sunset at both and not really worth the silly o'clock starting time for sunrise or missing dinner for. The experience of walking through windy canyon is great. Strange but I could feel a sort of energy at both too?,4
Uluru,Nathan Campbell,Even thought the climb is closing there are many reasons to still visit this National Park. Walking around Uluru and getting a sense of the beauty and enormity of the sacred rock is really beautiful. I highly recommend visiting Kata Tjuta …,5
Uluru,Drew,An amazing place!!!!  one for the bucket list so magical and spiritual an perfect place,5
Uluru,Martin Brown,Great place to experience natures wonders and to contemplate the cultural significance of the area to indigenous peoples.,4
Uluru,Brenda Beattie,"My first time to visit this area and did it with a 4x4 drive company while camping/swagging and hiking. Fabulous way to experience the grass roots of the outback at it's best! Raw, rugged and truly beautiful. The cultural experiences were honest and spellbinding.",5
Uluru,Roseanne Hogarth,"A bucket list must , everyone should visit uluru and kata tjuta",5
Uluru,Breanna,"If you haven't already been here, go. It's a must see in Australia and very spiritual, raw, beautiful place. Heaps to see and do there, from the Georges to walks to the dot painting gallery and gift store and small Cafe. Awesome place, hop …",5
Uluru,Cameron Ezzy,"Despite the extremely hot temperatures and how remote the location is, it is well worth the visit. I went on the 10km walking track around Uluru, which is incredible as at some points you are in touching distance of the rock where you get a …",4
Uluru,Brett Foster,"Uluru is one of those places you really can't appreciate fully until you're there.  Along with Kata-Tjuta, it dominates the landscape from horizon to horizon; and it's not until you're beside it, dwarfed by it, that you can grasp it's …",5
Uluru,Rod Charman,Disappointed that items made and supplied from Bangladesh and not made and manufactured in Australia.  Doesn't convince people that you are buying genuine Aboriginal wooden products.  Super high prices for a piece of stick that has been …,Unknown
Uluru,Sha G,Magical.,5
Uluru,Alice H,"Beautiful experience.  Such a large,  scenic place.  You can still walk to the top,  but they recommend you don't for cultural purposes,  as its a sacred place for the aboriginal people.  The walkabout the base is quite long, but we did it …",4
Uluru,Charlie Rao,A great place to visit.   Everything is good except it seems to have a very large portion claimed to be scare sites.  Just wondering if these scare sites might keep growing until almost the whole place is off the limit for photography.  Will the culture of the aboriginal evolve over time to the modern era?,5
Uluru,Alexandra de Bock,Well worth visiting this iconic park. Make use of the sunset and sunrise moments since these bring out the best photo shots! …,5
Uluru,Amanda Mills,"The best thing about this park is the indigenous information, and being given the chance to learn more of the culture. Took the free guided walk with the funniest young man - he is a tour guide the park should be proud of! …",5
Uluru,matt wheeler,"It was an amazing adventure driving to Uluru , asphalt road all the way . So much to see on the way . But do not travel at night because of the kangaroos ! You do not want to hit any . I’d go next week again if I could",5
Uluru,Andrea Nowell,Outstanding views especially at sunset.,5
Uluru,JP HANLON,Lots of flies but fine at Sunrise and Sunset when they disappear,5
Uluru,Giuliano Fuchs,One of the most beautiful places to visit in the world! If you have the chance to get a tour to Uluru in the morning and do the walk around (about 12km) I highly recommend you to take the chance! Always carry water with you at all time and be aware of the flies in the summer.,5
Uluru,luke cav,It's unbelievable how big it actually is the shadows on its face change throughout the day it's very beautiful.,5
Uluru,Konstanze Schroers,"Look I guess u had to be there. Entry fees very high. Visitors centre, don't expect too much and the amenities can't cope even remotely with the amount of people. I personally loved Kata Tjuta even more than Uluru. Great walks, beautiful …",3
Uluru,Mike Betts,This is a wonderful place for all Australians. It depicts and presents the real Australia. Nothing can prepare you for seeing Uluru for the first time as you approach it. There is an amazing feeling of spirituality around this magnificent …,5
Uluru,Nigel Wilmot,Amazing place with stunning environment. So many facets of the rock to look at and enjoy. Bring your walking shoes and be prepared for plenty of easy walking trails to enjoy. You can hire bikes also to explore. Bit of a Drive to Kata Tjuta …,5
Uluru,Col McDermott,"Great place to walk, explore and photograph.",5
Uluru,Dorival Neto,"Staff at the admission was very kind and volunteered some weather updates for later that day, which turned out to be useful",5
Uluru,Jane Hanson (Fitsy),"⭐⭐⭐⭐⭐A Sacred and Majestic Natural Landmark
Uluru-Kata Tjuta National Park is home to the awe-inspiring natural landmark of Uluru, a massive sandstone monolith with deep cultural and spiritual …",5
Uluru,Sam Robinson,"This whole experience gave me a new understanding and respect for a culture and way of life I knew very little about. Uluru is spectacular filled with stories and cave paintings. Kata Tjuta though, for me, was my favourite. Walking the …",5
Uluru,Fierwind,"Been there to climb Uluru before it is closed.
Lots of people so took us a while to wait.
It was a bit windy. But was great that we completed the climb all the way to the …",3
Uluru,Annika Halverson,"So nice how untouched these places seem, even though hundreds of visitors come every day. Loved seeing the sunrises and sunsets from different angles over Uluru and Kata Tjuta. Such a mind blowing, unique part of the world. A must on every bucket list!",5
Uluru,Matt Nolan,A must for everyone. Make it a bucket list thing for the family.,5
Uluru,Gemma Golding,"Breathtaking views and a bunch of great tours can be had here. Please respect the local culture and don't climb the rock. I'd also recommend avoiding tour bus areas if you're seeing the rock at sunrise or sunset, as these areas get incredibly crowded.",5
Uluru,Cameron Lister,"Great park with an engaging visitor center. Sunset from there parking lot was very crowded but also quite with it. It was only surpassed by being there for sunrise. Women sell Aboriginal artwork at sunset, and some of it was quite good. …",5
Uluru,Michael M,Something all Aussies should see. The Rock is a massive thing - especially to walk around. Uluru is a magical spot and really worth the effort. Not far to drive from your Motel. Take water and good shoes AND a hat. And a camera :),5
Uluru,Mick,"Amazing!!! Uluru is a spectacular site and up there with one of the world's best natural wonders. Definitely take your camp chair, a cold beer and watch sunset from the viewing carpark. Would have liked more of an opportunity for interaction with the local aboriginal community but still had an amazing experience.",5
Uluru,Philip Wells,Once you arrive you realise how special this place is. Can't explain it but there's a real energy here.,5
Uluru,Alicia Bayón,Great place to visit. The heart of Australia definitely. During summer months the heat is terrible (40 °C) and if rained recently there is heaps of flies. During winter is much better visiting. You should not leave Australia without spending 3-4 days here and do a proper tour. Magical place.,5
Uluru,Albrecht Ch.,"What a great place!

The national park pass is $25p/p and valid for 3 days. …",5
Uluru,Jon Langbert,A must-see on any Australian bucket list trip,5
Uluru,Samuele Merlini,"I believe that I have never seen something so beautiful, impressive and magnificent in my whole life. To all the people who never saw Uluru just take a plane and fly here and you won't believe on what nature is capable of. Besides its look, …",5
Uluru,Kitty 14,I was highly disappointed in this experience. Travelled for days just to walk up Ayers rock before the chance is gone forever. Only to arrive and not be able to climb it. Was told that it will open again that day. We returned 4 times only …,Unknown
Uluru,Wayne,Not worth the effort. Overpriced. Everything worth seeing is behind fences. No longer allowed to climb. A five hour road trip from Alice Springs and then five hours return. You have to be keen.,Unknown
Uluru,Tony Southwell,"Amazing.  Breathtaking.  Spiritually uplifting.  Of course you hear people whinge and whine about paying the fee to get in,  but someone has to look after the park,  and pick up all the bloody tissues left by the stupid,  selfish, …",5
Uluru,Hugh,Probably one thing you need to do but honestly 2 nights is more than enough. Rock is pretty cool at sun up and sun down but otherwise..... Kata Tjuta the same. A little more interesting hiking on KT. Also flies are awful. Need a fly net to walk around hotels. At least they don't bite.,3
Uluru,Jason kable,Amazing. It was so much bigger and better than I expected. Spent 4 days driving there from Sydney and another 4 to drive home was well worth the trip and only spent 2 nights at the camp ground. Wish I had more time to spend there,5
Uluru,Derek Hughes,"I'm not spiritual or religious, but there is something about this place that I can feel. Have been many times over the years and love it every time. I personally prefer Kara Tjuta at sunset, but you do need to see Uluru sunset for yourself. …",5
Uluru,Twith Gazz,"Too commercialised now. Everything costs $$$$.
Photos are only permitted in certain areas. …",3
Uluru,Rachel Carroll,Can't wait to go back. A gift for all Australian's and their friends,5
Uluru,Dara Koper,"Totally excellent. Don't miss it. Visit it once, yourself. (In contrast: our last time here miserable because of a famous local organised tour operator. Always wanted to be at the next station at a certain time and we only had 3 hours each to see Uluru and Kata Tjuta).",5
Uluru,Steven Foot,"Beautiful place. We liked the Olgas more than Uluru. The walk was better there, more natural and less tourist like. The cultural centre wasn't great, wouldn't go there again. We are unlikely to visit Uluru again, buy may visit the Olgas again if passing through. Good place for photography and sight seeing.",4
Uluru,Chris O,It is truly an amazing part of Australia that you don't appreciate the culture and beauty until you experience it for yourself. No need to climb rock either we learnt so much and saw the entire rock on a sedgway tour around the base. Highly recommend.,5
Uluru,Mir Majid,"Uluru also known as Ayers Rock and officially gazetted as Uluru / Ayers Rock, is a large sandstone formation in the centre of Australia. Known as being the resting place for the past ancient spirits of the region. A large portion of its …",5
Uluru,Sarah Yates,A wonderful and spiritual experience that I'll never forget. I walked around the base of Uluru twice on 2 different days with another day spent at Kata Tjuta. I loved both areas and learning about the Indigenous Australian's local history …,5
Uluru,Mer De Reves,Go just before spring flowers bring you might catch the waterfalls.... I'm so glad I got to see it in spring so rare,5
Uluru,Barbara Hadley,We went with 'See It' tours with Rick to Katarina Tjuta. What a fantastic experience. A small group of 10 of us. Rick was an excellent knowledgeable guide. Good breakfast nice people amazing scenery.  Definitely would do this all again.,5
Uluru,max taylor,There's nothing like an Australian road trip to the outback. a truly beautiful place that anybody would be lucky to go to. Just dont be like me and spend 2.5 hours out there without any water.,5
Uluru,Felicity Moyns,"Amazing, well controlled area, without being obvious.  'Most' visitors to the park realize the significance of this culturally, and ecologically sensitive area and follow the correct protocol. It will be improved when climbing the Rock is prohibited.",4
Uluru,Roshna Niraula,It’s a. Beautiful place to visit with family and friends love the nature and views..,5
Uluru,Jack Will Te,"This is one of UNESCO World National Heritage Site, in the 💓 heart or in the middle of Australia. This massive rock is very beautiful, but it's in the desert which is very hot. When I was there 2 days ago, it was 42°C and of course many …",5
Uluru,Sheona Paxman,"It was so close to the Rock and yet I was able to get around to the rock pools and see incredible Indigenous ""rock art"" that could have been painted last year or 40,000 years ago !!! even on my electric scooter. …",4
Uluru,Sr Crystal Mary Lindsey (OutBackOzzieWriter),As an Ozzie I wondered why anyone would want to go and visit a ROCK??  My hubby is American and couldn't wait to see it. SO we went. He climbed and I sat and watched. I felt the spirit of God in that place in an exceptional sense of wonder. …,5
Uluru,Nesher Asner (Just Some Guy),"The park is where are the rock formations and the best viewing platforms are. Two notes:
The park is about a 25 minute drive from the resort area . There are no free …",5
Uluru,Ian Drinkwater,"We visited the ROCK a few years back  ... in our Camper  ..  (Zoe 89)  .. it was all pretty good ... but what made the ROCK spectacular and beyond words ..  it had rained overnight, mist covering over the ROCK in the morning,  great view .. …",5
Uluru,Helen K,The rock is truly spectacular and a great wonder of this world. My favourite things; watching the sun come up behind Uluru from the Olgas (Kata Tjuta) and watching the sunset on Uluru. Rug up to watch those sun rises as it's cold out in the …,3
